datetime_utc,datetime_local,air_temp_c,dewpoint_c,slp_hpa,wind_dir_deg,wind_speed_ms,sky_cover_code,precip_1h_mm,precip_6h_mm,year,month,day,hour
2024-11-08 00:00:00+00:00,2024-11-08 06:00:00+06:00,-2.1,-3.3,1033.7,310,1.0,5,,,2024,11,8,0
2024-11-08 03:00:00+00:00,2024-11-08 09:00:00+06:00,1.0,-3.2,1031.0,180,1.0,2,,,2024,11,8,3
2024-11-08 06:00:00+00:00,2024-11-08 12:00:00+06:00,6.6,-1.1,1027.7,80,2.0,5,,,2024,11,8,6
2024-11-08 09:00:00+00:00,2024-11-08 15:00:00+06:00,6.5,-1.6,1031.2,280,3.0,8,,,2024,11,8,9
2024-11-08 12:00:00+00:00,2024-11-08 18:00:00+06:00,1.3,-0.1,1037.7,320,3.0,8,,,2024,11,8,12
2024-11-08 15:00:00+00:00,2024-11-08 21:00:00+06:00,0.3,-0.5,1038.9,140,1.0,8,,,2024,11,8,15
2024-11-08 18:00:00+00:00,2024-11-09 00:00:00+06:00,1.2,-1.1,1036.8,50,1.0,8,,,2024,11,8,18
2024-11-08 21:00:00+00:00,2024-11-09 03:00:00+06:00,0.8,-1.5,1035.2,80,3.0,8,,,2024,11,8,21
2024-11-09 00:00:00+00:00,2024-11-09 06:00:00+06:00,2.8,-3.0,1032.9,80,1.0,8,,,2024,11,9,0
2024-11-09 03:00:00+00:00,2024-11-09 09:00:00+06:00,2.3,-2.0,1032.7,0,0.0,8,,,2024,11,9,3
2024-11-09 06:00:00+00:00,2024-11-09 12:00:00+06:00,7.3,-4.1,1029.3,140,2.0,4,,,2024,11,9,6
2024-11-09 09:00:00+00:00,2024-11-09 15:00:00+06:00,9.5,-4.7,1028.0,230,1.0,8,,,2024,11,9,9
2024-11-09 12:00:00+00:00,2024-11-09 18:00:00+06:00,9.5,-4.7,1028.0,230,1.0,8,,,2024,11,9,12
2024-11-09 15:00:00+00:00,2024-11-09 21:00:00+06:00,6.1,0.2,1032.3,50,1.0,8,,,2024,11,9,15
2024-11-09 18:00:00+00:00,2024-11-10 00:00:00+06:00,5.9,0.5,1031.0,90,2.0,5,,,2024,11,9,18
2024-11-09 21:00:00+00:00,2024-11-10 03:00:00+06:00,5.8,1.3,1030.8,0,0.0,8,,,2024,11,9,21
2024-11-10 00:00:00+00:00,2024-11-10 06:00:00+06:00,3.6,0.7,1031.7,270,1.0,3,,,2024,11,10,0
2024-11-10 03:00:00+00:00,2024-11-10 09:00:00+06:00,2.0,-0.2,1033.0,0,0.0,4,,,2024,11,10,3
2024-11-10 06:00:00+00:00,2024-11-10 12:00:00+06:00,9.2,0.0,1029.8,90,1.0,2,,,2024,11,10,6
2024-11-10 09:00:00+00:00,2024-11-10 15:00:00+06:00,10.8,0.9,1026.8,40,1.0,-9999,,,2024,11,10,9
2024-11-10 12:00:00+00:00,2024-11-10 18:00:00+06:00,9.8,1.3,1026.8,50,1.0,-9999,,,2024,11,10,12
2024-11-10 15:00:00+00:00,2024-11-10 21:00:00+06:00,5.9,1.4,1027.9,0,0.0,-9999,,,2024,11,10,15
2024-11-10 18:00:00+00:00,2024-11-11 00:00:00+06:00,1.8,-0.4,1028.5,0,0.0,-9999,,,2024,11,10,18
2024-11-10 21:00:00+00:00,2024-11-11 03:00:00+06:00,2.4,0.3,1028.0,180,1.0,6,,,2024,11,10,21
2024-11-11 00:00:00+00:00,2024-11-11 06:00:00+06:00,1.4,-1.5,1028.1,170,1.0,2,,,2024,11,11,0
2024-11-11 03:00:00+00:00,2024-11-11 09:00:00+06:00,2.1,-1.0,1029.0,0,0.0,2,,,2024,11,11,3
2024-11-11 09:00:00+00:00,2024-11-11 15:00:00+06:00,6.1,2.7,1027.8,260,1.0,8,,,2024,11,11,9
2024-11-11 12:00:00+00:00,2024-11-11 18:00:00+06:00,6.4,2.0,1028.7,0,0.0,8,,,2024,11,11,12
2024-11-11 15:00:00+00:00,2024-11-11 21:00:00+06:00,6.8,1.6,1028.4,80,1.0,8,,,2024,11,11,15
2024-11-11 18:00:00+00:00,2024-11-12 00:00:00+06:00,5.4,1.1,1027.5,0,0.0,6,,,2024,11,11,18
2024-11-11 21:00:00+00:00,2024-11-12 03:00:00+06:00,4.9,1.1,1026.8,130,1.0,8,,,2024,11,11,21
2024-11-12 00:00:00+00:00,2024-11-12 06:00:00+06:00,5.9,-0.7,1025.6,130,2.0,2,,,2024,11,12,0
2024-11-12 03:00:00+00:00,2024-11-12 09:00:00+06:00,4.2,-1.3,1026.0,180,1.0,8,,,2024,11,12,3
2024-11-12 06:00:00+00:00,2024-11-12 12:00:00+06:00,7.7,0.4,1024.8,280,1.0,8,,,2024,11,12,6
2024-11-12 09:00:00+00:00,2024-11-12 15:00:00+06:00,9.8,0.2,1022.4,180,1.0,8,,,2024,11,12,9
2024-11-12 12:00:00+00:00,2024-11-12 18:00:00+06:00,7.8,-0.5,1022.7,350,1.0,8,,,2024,11,12,12
2024-11-12 15:00:00+00:00,2024-11-12 21:00:00+06:00,6.2,1.2,1022.5,0,0.0,8,,,2024,11,12,15
2024-11-12 18:00:00+00:00,2024-11-13 00:00:00+06:00,6.0,1.5,1021.3,80,1.0,8,,,2024,11,12,18
2024-11-12 21:00:00+00:00,2024-11-13 03:00:00+06:00,6.5,0.4,1019.3,230,1.0,8,,,2024,11,12,21
2024-11-13 00:00:00+00:00,2024-11-13 06:00:00+06:00,3.2,1.4,1019.8,230,1.0,8,,,2024,11,13,0
2024-11-13 03:00:00+00:00,2024-11-13 09:00:00+06:00,4.5,2.8,1019.4,180,1.0,8,,,2024,11,13,3
2024-11-13 06:00:00+00:00,2024-11-13 12:00:00+06:00,4.6,3.1,1020.8,270,2.0,8,,,2024,11,13,6
2024-11-13 09:00:00+00:00,2024-11-13 15:00:00+06:00,4.6,4.4,1020.6,270,1.0,8,,,2024,11,13,9
2024-11-13 12:00:00+00:00,2024-11-13 18:00:00+06:00,1.4,1.1,1025.6,230,2.0,8,,,2024,11,13,12
2024-11-13 15:00:00+00:00,2024-11-13 21:00:00+06:00,0.5,0.5,1029.4,270,2.0,8,,,2024,11,13,15
2024-11-13 18:00:00+00:00,2024-11-14 00:00:00+06:00,0.1,0.1,1032.6,270,2.0,8,,,2024,11,13,18
2024-11-13 21:00:00+00:00,2024-11-14 03:00:00+06:00,-0.8,-1.2,1035.3,0,0.0,8,,,2024,11,13,21
2024-11-14 00:00:00+00:00,2024-11-14 06:00:00+06:00,-1.8,-2.0,1036.7,0,0.0,8,,,2024,11,14,0
2024-11-14 03:00:00+00:00,2024-11-14 09:00:00+06:00,-1.5,-1.7,1037.4,0,0.0,8,,,2024,11,14,3
2024-11-14 06:00:00+00:00,2024-11-14 12:00:00+06:00,0.2,-1.5,1036.1,50,1.0,8,,,2024,11,14,6
2024-11-14 09:00:00+00:00,2024-11-14 15:00:00+06:00,0.8,-1.3,1034.7,40,1.0,8,,,2024,11,14,9
2024-11-14 12:00:00+00:00,2024-11-14 18:00:00+06:00,0.6,-1.1,1035.0,350,1.0,8,,,2024,11,14,12
2024-11-14 15:00:00+00:00,2024-11-14 21:00:00+06:00,0.8,-1.5,1035.1,70,1.0,8,,,2024,11,14,15
2024-11-14 18:00:00+00:00,2024-11-15 00:00:00+06:00,-0.9,-2.4,1035.4,130,1.0,5,,,2024,11,14,18
2024-11-14 21:00:00+00:00,2024-11-15 03:00:00+06:00,-1.9,-2.1,1035.1,140,1.0,8,,,2024,11,14,21
2024-11-15 00:00:00+00:00,2024-11-15 06:00:00+06:00,-2.7,-2.7,1034.6,0,0.0,9,,,2024,11,15,0
2024-11-15 03:00:00+00:00,2024-11-15 09:00:00+06:00,-3.4,-3.4,1035.2,80,1.0,9,,,2024,11,15,3
2024-11-15 06:00:00+00:00,2024-11-15 12:00:00+06:00,1.5,-1.0,1032.1,350,1.0,-9999,,,2024,11,15,6
2024-11-15 09:00:00+00:00,2024-11-15 15:00:00+06:00,4.6,-1.1,1029.4,350,2.0,-9999,,,2024,11,15,9
2024-11-15 12:00:00+00:00,2024-11-15 18:00:00+06:00,1.4,-0.8,1030.8,260,1.0,8,,,2024,11,15,12
2024-11-15 15:00:00+00:00,2024-11-15 21:00:00+06:00,-0.6,-1.8,1031.9,0,0.0,2,,,2024,11,15,15
2024-11-15 18:00:00+00:00,2024-11-16 00:00:00+06:00,-2.4,-3.0,1030.8,0,0.0,3,,,2024,11,15,18
2024-11-15 21:00:00+00:00,2024-11-16 03:00:00+06:00,-3.8,-4.3,1029.3,170,1.0,-9999,,,2024,11,15,21
2024-11-16 00:00:00+00:00,2024-11-16 06:00:00+06:00,-5.2,-6.2,1028.6,170,1.0,2,,,2024,11,16,0
2024-11-16 03:00:00+00:00,2024-11-16 09:00:00+06:00,-4.0,-5.9,1028.4,180,1.0,2,,,2024,11,16,3
2024-11-16 06:00:00+00:00,2024-11-16 12:00:00+06:00,5.2,-1.3,1024.0,320,1.0,2,,,2024,11,16,6
2024-11-16 09:00:00+00:00,2024-11-16 15:00:00+06:00,9.2,0.0,1021.6,280,1.0,2,,,2024,11,16,9
2024-11-16 12:00:00+00:00,2024-11-16 18:00:00+06:00,6.0,-2.2,1023.2,350,1.0,3,,,2024,11,16,12
2024-11-16 15:00:00+00:00,2024-11-16 21:00:00+06:00,1.7,-3.0,1024.9,140,1.0,2,,,2024,11,16,15
2024-11-16 18:00:00+00:00,2024-11-17 00:00:00+06:00,2.4,-3.6,1023.8,140,1.0,3,,,2024,11,16,18
2024-11-16 21:00:00+00:00,2024-11-17 03:00:00+06:00,1.0,-3.6,1023.5,140,1.0,6,,,2024,11,16,21
2024-11-17 00:00:00+00:00,2024-11-17 06:00:00+06:00,1.8,-3.6,1023.3,140,1.0,8,,,2024,11,17,0
2024-11-17 03:00:00+00:00,2024-11-17 09:00:00+06:00,3.3,-6.6,1022.9,140,1.0,2,,,2024,11,17,3
2024-11-17 09:00:00+00:00,2024-11-17 15:00:00+06:00,16.0,-5.7,1018.3,50,1.0,5,,,2024,11,17,9
2024-11-17 12:00:00+00:00,2024-11-17 18:00:00+06:00,11.5,-1.7,1020.6,0,0.0,5,,,2024,11,17,12
2024-11-17 15:00:00+00:00,2024-11-17 21:00:00+06:00,7.1,-4.7,1022.9,180,2.0,3,,,2024,11,17,15
2024-11-17 18:00:00+00:00,2024-11-18 00:00:00+06:00,6.2,-4.6,1023.2,140,1.0,-9999,,,2024,11,17,18
2024-11-17 21:00:00+00:00,2024-11-18 03:00:00+06:00,5.5,-6.5,1023.0,140,2.0,3,,,2024,11,17,21
2024-11-22 00:00:00+00:00,2024-11-22 06:00:00+06:00,3.1,2.6,1032.4,270,1.0,8,,,2024,11,22,0
2024-11-22 03:00:00+00:00,2024-11-22 09:00:00+06:00,2.1,1.8,1034.2,310,2.0,9,,,2024,11,22,3
2024-11-22 06:00:00+00:00,2024-11-22 12:00:00+06:00,3.8,2.0,1034.8,220,2.0,6,,,2024,11,22,6
2024-11-22 09:00:00+00:00,2024-11-22 15:00:00+06:00,5.4,1.1,1033.7,350,2.0,8,,,2024,11,22,9
2024-11-22 12:00:00+00:00,2024-11-22 18:00:00+06:00,4.9,1.1,1035.0,350,1.0,8,,,2024,11,22,12
2024-11-22 15:00:00+00:00,2024-11-22 21:00:00+06:00,0.5,-0.3,1036.9,0,0.0,2,,,2024,11,22,15
2024-11-22 18:00:00+00:00,2024-11-23 00:00:00+06:00,-0.1,-0.2,1036.2,0,0.0,2,,,2024,11,22,18
2024-11-22 21:00:00+00:00,2024-11-23 03:00:00+06:00,-3.4,-3.8,1037.2,0,0.0,9,,,2024,11,22,21
2024-11-23 00:00:00+00:00,2024-11-23 06:00:00+06:00,-3.2,-3.6,1037.4,130,1.0,2,,,2024,11,23,0
2024-11-23 03:00:00+00:00,2024-11-23 09:00:00+06:00,-2.8,-4.4,1037.6,170,1.0,-9999,,,2024,11,23,3
2024-11-23 06:00:00+00:00,2024-11-23 12:00:00+06:00,5.8,-1.5,1034.5,350,1.0,-9999,,,2024,11,23,6
2024-11-23 09:00:00+00:00,2024-11-23 15:00:00+06:00,8.4,-2.2,1032.8,310,1.0,-9999,,,2024,11,23,9
2024-11-23 12:00:00+00:00,2024-11-23 18:00:00+06:00,5.2,-1.3,1034.6,260,2.0,-9999,,,2024,11,23,12
2024-11-23 15:00:00+00:00,2024-11-23 21:00:00+06:00,2.1,-1.3,1035.8,170,1.0,-9999,,,2024,11,23,15
2024-11-23 18:00:00+00:00,2024-11-24 00:00:00+06:00,-0.9,-2.5,1035.5,170,1.0,-9999,,,2024,11,23,18
2024-11-23 21:00:00+00:00,2024-11-24 03:00:00+06:00,-1.6,-2.7,1033.9,170,1.0,-9999,,,2024,11,23,21
2024-11-24 00:00:00+00:00,2024-11-24 06:00:00+06:00,-2.6,-3.6,1032.0,0,0.0,-9999,,,2024,11,24,0
2024-11-24 03:00:00+00:00,2024-11-24 09:00:00+06:00,-2.0,-3.8,1030.9,220,1.0,-9999,,,2024,11,24,3
2024-11-24 06:00:00+00:00,2024-11-24 12:00:00+06:00,4.2,-1.9,1026.5,280,1.0,-9999,,,2024,11,24,6
2024-11-24 09:00:00+00:00,2024-11-24 15:00:00+06:00,6.4,-1.7,1024.1,280,1.0,-9999,,,2024,11,24,9
2024-11-24 12:00:00+00:00,2024-11-24 18:00:00+06:00,2.8,-1.4,1026.2,230,1.0,-9999,,,2024,11,24,12
2024-11-24 15:00:00+00:00,2024-11-24 21:00:00+06:00,0.3,-2.4,1027.3,0,0.0,-9999,,,2024,11,24,15
2024-11-24 18:00:00+00:00,2024-11-25 00:00:00+06:00,-1.5,-3.2,1027.3,80,1.0,-9999,,,2024,11,24,18
2024-11-24 21:00:00+00:00,2024-11-25 03:00:00+06:00,-3.0,-4.3,1027.3,180,1.0,-9999,,,2024,11,24,21
2024-11-25 00:00:00+00:00,2024-11-25 06:00:00+06:00,-4.3,-5.2,1027.8,140,1.0,-9999,,,2024,11,25,0
2024-11-25 03:00:00+00:00,2024-11-25 09:00:00+06:00,-3.6,-4.4,1027.4,90,1.0,-9999,,,2024,11,25,3
2024-11-25 06:00:00+00:00,2024-11-25 12:00:00+06:00,8.2,-0.2,1023.0,300,1.0,-9999,,,2024,11,25,6
2024-11-25 09:00:00+00:00,2024-11-25 15:00:00+06:00,10.6,-2.2,1021.9,270,1.0,-9999,,,2024,11,25,9
2024-11-25 12:00:00+00:00,2024-11-25 18:00:00+06:00,8.3,-0.5,1023.6,0,0.0,-9999,,,2024,11,25,12
2024-11-25 15:00:00+00:00,2024-11-25 21:00:00+06:00,1.5,-1.0,1026.7,0,0.0,-9999,,,2024,11,25,15
2024-11-25 18:00:00+00:00,2024-11-26 00:00:00+06:00,0.0,-3.0,1026.1,160,1.0,-9999,,,2024,11,25,18
2024-11-25 21:00:00+00:00,2024-11-26 03:00:00+06:00,0.0,-5.6,1025.7,0,0.0,-9999,,,2024,11,25,21
2024-11-26 00:00:00+00:00,2024-11-26 06:00:00+06:00,-0.2,-6.4,1026.2,280,1.0,-9999,,,2024,11,26,0
2024-11-26 03:00:00+00:00,2024-11-26 09:00:00+06:00,-0.2,-5.6,1027.5,280,1.0,2,,,2024,11,26,3
2024-11-26 06:00:00+00:00,2024-11-26 12:00:00+06:00,8.2,-2.7,1025.7,280,1.0,-9999,,,2024,11,26,6
2024-11-26 09:00:00+00:00,2024-11-26 15:00:00+06:00,11.9,-1.4,1024.1,280,1.0,-9999,,,2024,11,26,9
2024-11-26 12:00:00+00:00,2024-11-26 18:00:00+06:00,8.2,-2.7,1026.0,180,1.0,2,,,2024,11,26,12
2024-11-26 15:00:00+00:00,2024-11-26 21:00:00+06:00,4.1,-4.2,1027.6,140,1.0,-9999,,,2024,11,26,15
2024-11-26 18:00:00+00:00,2024-11-27 00:00:00+06:00,5.8,-3.2,1026.3,140,1.0,-9999,,,2024,11,26,18
2024-11-27 00:00:00+00:00,2024-11-27 06:00:00+06:00,3.8,-4.2,1025.4,80,1.0,-9999,,,2024,11,27,0
2024-11-27 03:00:00+00:00,2024-11-27 09:00:00+06:00,4.8,-6.4,1025.3,170,1.0,-9999,,,2024,11,27,3
2024-11-27 06:00:00+00:00,2024-11-27 12:00:00+06:00,16.3,-3.6,1020.8,80,1.0,-9999,,,2024,11,27,6
2024-11-27 09:00:00+00:00,2024-11-27 15:00:00+06:00,18.7,-6.4,1018.8,0,0.0,-9999,,,2024,11,27,9
2024-11-27 12:00:00+00:00,2024-11-27 18:00:00+06:00,11.8,-4.4,1021.9,170,2.0,-9999,,,2024,11,27,12
2024-11-27 15:00:00+00:00,2024-11-27 21:00:00+06:00,8.9,-5.0,1022.8,130,2.0,-9999,,,2024,11,27,15
2024-11-27 18:00:00+00:00,2024-11-28 00:00:00+06:00,8.4,-6.4,1021.5,130,2.0,-9999,,,2024,11,27,18
2024-11-27 21:00:00+00:00,2024-11-28 03:00:00+06:00,6.1,-8.3,1021.2,130,2.0,-9999,,,2024,11,27,21
2024-11-28 00:00:00+00:00,2024-11-28 06:00:00+06:00,8.3,-7.4,1019.3,170,2.0,-9999,,,2024,11,28,0
2024-11-28 03:00:00+00:00,2024-11-28 09:00:00+06:00,7.8,-6.7,1019.3,80,1.0,2,,,2024,11,28,3
2024-11-28 06:00:00+00:00,2024-11-28 12:00:00+06:00,16.3,-3.6,1014.8,80,2.0,5,,,2024,11,28,6
2024-11-28 09:00:00+00:00,2024-11-28 15:00:00+06:00,19.0,-3.6,1011.3,80,1.0,6,,,2024,11,28,9
2024-11-28 12:00:00+00:00,2024-11-28 18:00:00+06:00,13.7,-2.2,1013.3,180,1.0,8,,,2024,11,28,12
2024-11-28 15:00:00+00:00,2024-11-28 21:00:00+06:00,9.0,-5.4,1015.1,50,1.0,2,,,2024,11,28,15
2024-11-28 18:00:00+00:00,2024-11-29 00:00:00+06:00,6.0,-6.6,1015.9,0,0.0,2,,,2024,11,28,18
2024-11-28 21:00:00+00:00,2024-11-29 03:00:00+06:00,5.8,-6.0,1015.3,0,0.0,-9999,,,2024,11,28,21
2024-11-29 00:00:00+00:00,2024-11-29 06:00:00+06:00,4.9,-5.0,1016.1,140,1.0,-9999,,,2024,11,29,0
2024-11-29 03:00:00+00:00,2024-11-29 09:00:00+06:00,5.5,-5.7,1017.8,180,1.0,8,,,2024,11,29,3
2024-11-29 06:00:00+00:00,2024-11-29 12:00:00+06:00,13.8,-2.7,1016.3,0,0.0,7,,,2024,11,29,6
2024-11-29 09:00:00+00:00,2024-11-29 15:00:00+06:00,16.6,-3.0,1015.6,270,2.0,6,,,2024,11,29,9
2024-11-29 12:00:00+00:00,2024-11-29 18:00:00+06:00,11.9,-1.4,1018.9,270,1.0,6,,,2024,11,29,12
2024-11-29 15:00:00+00:00,2024-11-29 21:00:00+06:00,10.4,-1.7,1019.2,160,2.0,6,,,2024,11,29,15
2024-11-29 18:00:00+00:00,2024-11-30 00:00:00+06:00,8.9,-0.2,1018.9,160,1.0,6,,,2024,11,29,18
2024-11-29 21:00:00+00:00,2024-11-30 03:00:00+06:00,7.8,1.1,1018.5,0,0.0,8,,,2024,11,29,21
2024-11-30 00:00:00+00:00,2024-11-30 06:00:00+06:00,5.8,3.2,1020.2,270,1.0,8,,,2024,11,30,0
2024-11-30 03:00:00+00:00,2024-11-30 09:00:00+06:00,6.0,4.1,1022.3,280,2.0,8,,,2024,11,30,3
2024-11-30 06:00:00+00:00,2024-11-30 12:00:00+06:00,5.2,4.7,1024.8,320,1.0,9,,,2024,11,30,6
2024-11-30 09:00:00+00:00,2024-11-30 15:00:00+06:00,4.0,3.5,1026.5,270,2.0,8,,,2024,11,30,9
2024-11-30 12:00:00+00:00,2024-11-30 18:00:00+06:00,4.2,3.2,1025.8,50,1.0,8,,,2024,11,30,12
2024-11-30 15:00:00+00:00,2024-11-30 21:00:00+06:00,4.2,2.7,1026.3,0,0.0,8,,,2024,11,30,15
2024-11-30 18:00:00+00:00,2024-12-01 00:00:00+06:00,3.8,3.3,1026.2,0,0.0,9,,,2024,11,30,18
2024-11-30 21:00:00+00:00,2024-12-01 03:00:00+06:00,3.4,2.9,1026.6,0,0.0,8,,,2024,11,30,21
2024-12-02 00:00:00+00:00,2024-12-02 06:00:00+06:00,1.1,-1.2,1031.8,170,1.0,6,,,2024,12,2,0
2024-12-02 03:00:00+00:00,2024-12-02 09:00:00+06:00,1.1,-1.5,1032.3,0,0.0,7,,,2024,12,2,3
2024-12-02 06:00:00+00:00,2024-12-02 12:00:00+06:00,3.4,-0.7,1031.0,320,1.0,6,,,2024,12,2,6
2024-12-02 09:00:00+00:00,2024-12-02 15:00:00+06:00,3.8,-0.5,1029.9,280,1.0,8,,,2024,12,2,9
2024-12-02 12:00:00+00:00,2024-12-02 18:00:00+06:00,3.4,-0.7,1030.8,230,1.0,8,,,2024,12,2,12
2024-12-02 15:00:00+00:00,2024-12-02 21:00:00+06:00,3.2,-0.6,1031.6,230,1.0,8,,,2024,12,2,15
2024-12-02 18:00:00+00:00,2024-12-03 00:00:00+06:00,3.1,-0.4,1031.3,230,1.0,8,,,2024,12,2,18
2024-12-02 21:00:00+00:00,2024-12-03 03:00:00+06:00,2.6,-0.7,1031.9,230,1.0,8,,,2024,12,2,21
2024-12-03 00:00:00+00:00,2024-12-03 06:00:00+06:00,2.5,-0.8,1032.2,50,1.0,8,,,2024,12,3,0
2024-12-03 03:00:00+00:00,2024-12-03 09:00:00+06:00,1.1,-1.5,1033.1,140,1.0,6,,,2024,12,3,3
2024-12-03 06:00:00+00:00,2024-12-03 12:00:00+06:00,5.9,-6.7,1032.4,50,1.0,-9999,,,2024,12,3,6
2024-12-03 09:00:00+00:00,2024-12-03 15:00:00+06:00,8.0,-5.4,1031.1,360,1.0,1,,,2024,12,3,9
2024-12-03 12:00:00+00:00,2024-12-03 18:00:00+06:00,5.4,-4.6,1032.8,50,1.0,-9999,,,2024,12,3,12
2024-12-03 15:00:00+00:00,2024-12-03 21:00:00+06:00,1.7,-6.0,1034.7,140,1.0,-9999,,,2024,12,3,15
2024-12-04 00:00:00+00:00,2024-12-04 06:00:00+06:00,-3.7,-5.9,1034.3,0,0.0,-9999,,,2024,12,4,0
2024-12-04 03:00:00+00:00,2024-12-04 09:00:00+06:00,-3.7,-5.5,1034.2,180,1.0,3,,,2024,12,4,3
2024-12-04 06:00:00+00:00,2024-12-04 12:00:00+06:00,3.4,-7.3,1031.3,0,0.0,-9999,,,2024,12,4,6
2024-12-04 09:00:00+00:00,2024-12-04 15:00:00+06:00,5.6,-5.5,1029.3,310,1.0,2,,,2024,12,4,9
2024-12-04 12:00:00+00:00,2024-12-04 18:00:00+06:00,3.2,-4.3,1030.5,0,0.0,7,,,2024,12,4,12
2024-12-04 15:00:00+00:00,2024-12-04 21:00:00+06:00,-0.1,-4.6,1030.8,150,1.0,6,,,2024,12,4,15
2024-12-04 18:00:00+00:00,2024-12-05 00:00:00+06:00,-2.7,-4.6,1029.9,0,0.0,-9999,,,2024,12,4,18
2024-12-04 21:00:00+00:00,2024-12-05 03:00:00+06:00,-4.0,-5.9,1028.7,180,1.0,-9999,,,2024,12,4,21
2024-12-05 00:00:00+00:00,2024-12-05 06:00:00+06:00,-3.7,-6.6,1027.5,170,1.0,-9999,,,2024,12,5,0
2024-12-05 03:00:00+00:00,2024-12-05 09:00:00+06:00,-2.0,-7.0,1027.0,0,0.0,6,,,2024,12,5,3
2024-12-05 06:00:00+00:00,2024-12-05 12:00:00+06:00,1.1,-4.1,1027.5,260,2.0,6,,,2024,12,5,6
2024-12-05 09:00:00+00:00,2024-12-05 15:00:00+06:00,1.4,-3.8,1028.0,260,2.0,6,,,2024,12,5,9
2024-12-05 12:00:00+00:00,2024-12-05 18:00:00+06:00,0.7,-2.9,1020.3,0,0.0,6,,,2024,12,5,12
2024-12-05 15:00:00+00:00,2024-12-05 21:00:00+06:00,-0.6,-2.1,1031.4,80,1.0,3,,,2024,12,5,15
2024-12-05 18:00:00+00:00,2024-12-06 00:00:00+06:00,-1.4,-2.8,1031.8,130,2.0,3,,,2024,12,5,18
2024-12-05 21:00:00+00:00,2024-12-06 03:00:00+06:00,-2.6,-4.2,1032.6,170,1.0,2,,,2024,12,5,21
2024-12-06 00:00:00+00:00,2024-12-06 06:00:00+06:00,-4.1,-5.0,1033.4,0,0.0,6,,,2024,12,6,0
2024-12-06 03:00:00+00:00,2024-12-06 09:00:00+06:00,-6.7,-7.5,1035.3,320,1.0,9,,,2024,12,6,3
2024-12-06 06:00:00+00:00,2024-12-06 12:00:00+06:00,-4.2,-5.4,1034.4,280,1.0,9,,,2024,12,6,6
2024-12-06 09:00:00+00:00,2024-12-06 15:00:00+06:00,-2.8,-4.4,1033.0,80,1.0,9,,,2024,12,6,9
2024-12-06 12:00:00+00:00,2024-12-06 18:00:00+06:00,-3.2,-4.2,1034.8,280,1.0,9,,,2024,12,6,12
2024-12-06 15:00:00+00:00,2024-12-06 21:00:00+06:00,-3.0,-4.0,1035.2,80,1.0,9,,,2024,12,6,15
2024-12-06 18:00:00+00:00,2024-12-07 00:00:00+06:00,-3.3,-4.0,1036.3,0,0.0,9,,,2024,12,6,18
2024-12-06 21:00:00+00:00,2024-12-07 03:00:00+06:00,-2.8,-3.5,1035.0,80,1.0,9,,,2024,12,6,21
2024-12-07 00:00:00+00:00,2024-12-07 06:00:00+06:00,-3.2,-4.2,1033.1,50,1.0,8,,,2024,12,7,0
2024-12-07 03:00:00+00:00,2024-12-07 09:00:00+06:00,-3.7,-3.9,1033.0,250,1.0,9,,,2024,12,7,3
2024-12-07 06:00:00+00:00,2024-12-07 12:00:00+06:00,-3.2,-3.2,1033.1,320,2.0,8,,,2024,12,7,6
2024-12-07 09:00:00+00:00,2024-12-07 15:00:00+06:00,-2.5,-2.5,1032.1,270,1.0,8,,,2024,12,7,9
2024-12-07 12:00:00+00:00,2024-12-07 18:00:00+06:00,-2.9,-2.9,1033.5,0,0.0,8,,,2024,12,7,12
2024-12-07 15:00:00+00:00,2024-12-07 21:00:00+06:00,-2.2,-3.1,1033.1,140,2.0,8,,,2024,12,7,15
2024-12-07 18:00:00+00:00,2024-12-08 00:00:00+06:00,-1.8,-3.2,1032.8,120,1.0,8,,,2024,12,7,18
2024-12-07 21:00:00+00:00,2024-12-08 03:00:00+06:00,-4.7,-5.7,1036.1,240,7.0,8,,,2024,12,7,21
2024-12-08 00:00:00+00:00,2024-12-08 06:00:00+06:00,-5.9,-6.6,1038.5,280,2.0,8,,,2024,12,8,0
2024-12-08 03:00:00+00:00,2024-12-08 09:00:00+06:00,-6.9,-8.1,1040.6,350,1.0,8,,,2024,12,8,3
2024-12-08 06:00:00+00:00,2024-12-08 12:00:00+06:00,-5.1,-7.6,1040.8,0,0.0,7,,,2024,12,8,6
2024-12-08 09:00:00+00:00,2024-12-08 15:00:00+06:00,-4.9,-6.6,1041.7,310,1.0,8,,,2024,12,8,9
2024-12-08 12:00:00+00:00,2024-12-08 18:00:00+06:00,-6.7,-8.7,1044.7,290,1.0,8,,,2024,12,8,12
2024-12-08 15:00:00+00:00,2024-12-08 21:00:00+06:00,-8.1,-9.5,1046.6,320,2.0,8,,,2024,12,8,15
2024-12-08 18:00:00+00:00,2024-12-09 00:00:00+06:00,-9.1,-9.8,1046.6,310,1.0,8,,,2024,12,8,18
2024-12-08 21:00:00+00:00,2024-12-09 03:00:00+06:00,-10.4,-11.0,1046.3,50,1.0,8,,,2024,12,8,21
2024-12-09 00:00:00+00:00,2024-12-09 06:00:00+06:00,-10.8,-13.6,1046.2,180,1.0,2,,,2024,12,9,0
2024-12-09 03:00:00+00:00,2024-12-09 09:00:00+06:00,-12.0,-14.0,1046.6,0,0.0,-9999,,,2024,12,9,3
